,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
70000,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,-2,-1,-1,0,0,0,0,0,0,0,0,0,-2,-1,-1,0,-2,-1,-1,-1
70001,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-3,-1,-1,0,0,0,-2,-1,-1,0,0,0,0,0,0,0,-2,0,0,-1
70002,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,-1,-1,-1,0,0,-1,0,-2,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,0
70003,0,0,-1,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-2,0,0,0,0,0,-1,-2,-1,0,0,0,0,-1,-1,0,-1,-1,0,0
70004,0,0,-1,0,0,-1,0,-1,0,0,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1,0,-2,0,0,-1,-1,0,0,-1,0,0,-3,0,0
70005,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,0,0,-1,0,-2,0,-2,-2,-2,-1,-2,-1,0,0
70006,0,0,0,0,0,0,0,0,-2,-1,-2,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-3,0,0,-1,0,0,-1,0,0,-1,-2,0,0
70007,0,0,-1,0,-1,-1,-1,0,-1,-1,0,0,-2,0,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,0
70008,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-1,0,-3,0,-1,-1,0,0,-1,-2,0,0,-2,0,0
70009,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,0,0,-2,-1,0,0,0,0,0,-2,-1,0,-2,0,-1,0,-1,0,0,-2,-1,0
70010,0,0,-1,-1,0,-3,0,0,-1,0,-1,0,0,0,0,0,0,0,-3,0,-1,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,-2,0,-1
